# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Jun 24 20:05:12 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.63, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.006 -0.40400 7.07918 1.8947367668 2.5637805846    1.894  1.251  4.0125  4.466    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.351e-01 2.589e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 1.641 2.553 2.642 2.381
0.006 -0.40400 7.07918 1.9421052933 2.5659969039    1.941  1.294  4.0212  4.469    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.351e-01 2.589e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 1.535 2.489 2.573 2.325
0.006 -0.40400 7.07918 1.9894737005 2.5680922856    1.989  1.336  4.0295  4.471    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.351e-01 2.589e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 1.431 2.428 2.508 2.270
0.006 -0.40400 7.07918 2.0368421078 2.5700759835    2.036  1.375  4.0373  4.473    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.351e-01 2.589e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 1.332 2.369 2.445 2.216
0.006 -0.40400 7.07918 2.0842103958 2.5719563403    2.083  1.414  4.0448  4.474    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.351e-01 2.589e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 1.236 2.311 2.385 2.164
0.006 -0.40400 7.07918 2.1315791607 2.5737409310    2.130  1.452  4.0521  4.475    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.351e-01 2.589e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 1.141 2.255 2.325 2.112
0.006 -0.40400 7.07918 2.1789474487 2.5754365685    2.178  1.489  4.0592  4.476    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.351e-01 2.589e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 1.049 2.200 2.268 2.062
0.006 -0.40400 7.07918 2.2263157368 2.5770494954    2.225  1.524  4.0659  4.476    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.352e-01 2.588e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 0.959 2.147 2.211 2.012
0.006 -0.40400 7.07918 2.2736840248 2.5785853799    2.272  1.560  4.0724  4.477    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.352e-01 2.588e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 0.871 2.094 2.156 1.963
0.006 -0.40400 7.07918 2.3210525513 2.5800494018    2.320  1.594  4.0787  4.476    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.352e-01 2.588e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 0.785 2.043 2.103 1.915
0.006 -0.40400 7.07918 2.3684210777 2.5814462823    2.367  1.627  4.0848  4.476    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.352e-01 2.588e-01 1.064e-03 2.905e-04 2.639e-03 -1.000 6.000e-03 0.702 1.993 2.051 1.869
0.006 -0.40400 7.07918 2.5578947067 2.5864438610    2.556  1.751  4.1071  4.475    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.640e-03 -1.000 6.000e-03 0.392 1.806 1.857 1.694
0.006 -0.40400 7.07918 2.7473683357 2.5906571649    2.746  1.866  4.1262  4.467    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 0.104 1.628 1.672 1.526
0.006 -0.40400 7.07918 2.8600368500 2.5928604500    2.859  1.931  4.1370  4.463    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -0.057 1.528 1.569 1.432
0.006 -0.40400 7.07918 2.9368422031 2.5942514910    2.936  1.974  4.1443  4.461    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -0.165 1.463 1.502 1.370
0.006 -0.40400 7.07918 3.1263158321 2.5973494584    3.125  2.074  4.1612  4.455    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -0.416 1.311 1.344 1.226
0.006 -0.40400 7.07918 3.3157896996 2.6000438424    3.313  2.168  4.1766  4.448    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -0.651 1.167 1.195 1.090
0.006 -0.40400 7.07918 3.5052630901 2.6024060213    3.502  2.256  4.1902  4.439    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -0.871 1.028 1.052 0.958
0.006 -0.40400 7.07918 3.6947369576 2.6044917793    3.691  2.340  4.2032  4.430    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -1.079 0.897 0.918 0.833
0.006 -0.40400 7.07918 3.8842105865 2.6063452704    3.882  2.419  4.2155  4.423    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -1.276 0.774 0.791 0.716
0.006 -0.40400 7.07918 4.0736842155 2.6080018916    4.072  2.494  4.2273  4.415    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -1.464 0.657 0.670 0.605
0.006 -0.40400 7.07918 4.2631587982 2.6094903264    4.260  2.565  4.2379  4.406    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -1.642 0.543 0.553 0.496
0.006 -0.40400 7.07918 4.4526314735 2.6108340176    4.449  2.633  4.2484  4.399    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -1.813 0.435 0.442 0.393
0.006 -0.40400 7.07918 4.6421055794 2.6120523611    4.639  2.698  4.2584  4.391    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -1.976 0.331 0.335 0.294
0.006 -0.40400 7.07918 4.8315792084 2.6131614690    4.829  2.761  4.2679  4.384    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -2.133 0.231 0.232 0.199
0.006 -0.40400 7.07918 5.0210523605 2.6141748657    5.020  2.821  4.2768  4.377    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -2.283 0.134 0.132 0.106
0.006 -0.40400 7.07918 5.2105264664 2.6151039795    5.210  2.879  4.2854  4.369    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -2.428 0.040 0.036 0.016
0.006 -0.40400 7.07918 5.4000000954 2.6159585105    5.401  2.935  4.2935  4.362    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -2.567 -0.051 -0.058 -0.071
0.006 -0.40400 7.07918 5.5999999046 2.6167887565    5.601  2.992  4.3019  4.354    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -2.709 -0.144 -0.153 -0.160
0.006 -0.40400 7.07918 5.8000001907 2.6175535027    5.801  3.047  4.3099  4.347    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -2.846 -0.235 -0.246 -0.247
0.006 -0.40400 7.07918 6.0000000000 2.6182599138    6.000  3.100  4.3176  4.339    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -2.979 -0.324 -0.337 -0.331
0.006 -0.40400 7.07918 6.1999998093 2.6189141709    6.200  3.151  4.3250  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -3.108 -0.410 -0.425 -0.414
0.006 -0.40400 7.07918 6.4000000954 2.6195216279    6.399  3.201  4.3320  4.323    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -3.232 -0.493 -0.511 -0.494
0.006 -0.40400 7.07918 6.7086677551 2.6203778963    6.706  3.274  4.3423  4.311    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -3.416 -0.619 -0.639 -0.614
0.006 -0.40400 7.07918 7.0000000000 2.6211069280    6.996  3.341  4.3516  4.300    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -3.584 -0.734 -0.757 -0.726
0.006 -0.40400 7.07918 7.3531298637 2.6219021504    7.351  3.418  4.3621  4.286    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -3.776 -0.868 -0.894 -0.855
0.006 -0.40400 7.07918 7.9989371300 2.6231497952    8.000  3.553  4.3796  4.259    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -4.112 -1.107 -1.138 -1.085
0.006 -0.40400 7.07918 8.0000000000 2.6231516585    8.001  3.553  4.3797  4.259    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -4.112 -1.107 -1.138 -1.086
0.006 -0.40400 7.07918 8.3106527328 2.6236728402    8.309  3.613  4.3873  4.245    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -4.263 -1.218 -1.250 -1.192
0.006 -0.40400 7.07918 8.7533006668 2.6243424839    8.749  3.697  4.3974  4.224    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -4.473 -1.373 -1.409 -1.344
0.006 -0.40400 7.07918 9.0000000000 2.6246829947    8.995  3.743  4.4028  4.212    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -4.588 -1.475 -1.511 -1.452
0.006 -0.40400 7.07918 9.2301054001 2.6249818067    9.225  3.784  4.4074  4.201    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -4.690 -1.548 -1.587 -1.523
0.006 -0.40400 7.07918 9.6811408997 2.6255204059    9.678  3.862  4.4159  4.177    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -4.886 -1.694 -1.735 -1.663
0.006 -0.40400 7.07918 10.0000000000 2.6258676431    9.998  3.916  4.4215  4.159    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -5.021 -1.798 -1.841 -1.762
0.006 -0.40400 7.07918 10.3166093826 2.6261881210   10.316  3.968  4.4265  4.142    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -5.150 -1.903 -1.948 -1.865
0.006 -0.40400 7.07918 10.7020864487 2.6265490227   10.703  4.031  4.4321  4.117    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -5.306 -2.043 -2.088 -2.003
0.006 -0.40400 7.07918 11.0000000000 2.6268081058   11.001  4.078  4.4359  4.097    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -5.426 -2.149 -2.195 -2.109
0.006 -0.40400 7.07918 11.4037361145 2.6271344965   11.405  4.140  4.4404  4.068    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -5.581 -2.289 -2.335 -2.247
0.006 -0.40400 7.07918 11.7319059372 2.6273808509   11.733  4.190  4.4435  4.043    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -5.706 -2.402 -2.449 -2.359
0.006 -0.40400 7.07918 12.0000000000 2.6275706487   12.001  4.231  4.4457  4.021    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.590e-01 1.065e-03 2.907e-04 2.641e-03 -1.000 6.000e-03 -5.807 -2.494 -2.542 -2.451
0.006 -0.40400 7.07918 12.3758678436 2.6278208885   12.370  4.285  4.4478  3.988    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-26      0.00 7.350e-01 2.590e-01 1.068e-03 2.908e-04 2.641e-03 -1.000 6.000e-03 -5.943 -2.621 -2.669 -2.578
0.006 -0.40400 7.07918 12.7517986298 2.6280542771   12.739  4.339  4.4490  3.952    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-22      0.00 7.350e-01 2.590e-01 1.071e-03 2.909e-04 2.641e-03 -1.000 6.000e-03 -6.077 -2.751 -2.799 -2.707
0.006 -0.40400 7.07918 13.1171703339 2.6282664312   13.096  4.391  4.4493  3.914    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.17e-18      0.00 7.349e-01 2.591e-01 1.073e-03 2.909e-04 2.640e-03 -1.000 6.000e-03 -6.207 -2.881 -2.929 -2.837
0.006 -0.40400 7.07918 13.4448614120 2.6284454695   13.416  4.438  4.4484  3.874    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -9.47e-15      0.00 7.349e-01 2.591e-01 1.075e-03 2.910e-04 2.640e-03 -1.000 6.000e-03 -6.324 -3.006 -3.054 -2.961
0.006 -0.40400 7.07918 13.8289861679 2.6286429678   13.790  4.493  4.4458  3.820    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.85e-11      0.00 7.349e-01 2.591e-01 1.078e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -6.461 -3.161 -3.210 -3.117
0.006 -0.40400 7.07918 14.0000009537 2.6287268962   13.957  4.517  4.4443  3.795    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -6.522 -3.233 -3.281 -3.188
0.006 -0.40400 7.07918 14.3680486679 2.6288997535   14.319  4.567  4.4399  3.739    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.65e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -6.647 -3.387 -3.435 -3.343
0.006 -0.40400 7.07918 14.6831493378 2.6290398526   14.628  4.610  4.4342  3.682    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.42e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -6.754 -3.534 -3.580 -3.491
0.006 -0.40400 7.07918 14.9753942490 2.6291637478   14.913  4.650  4.4271  3.622    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.09e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -6.855 -3.683 -3.729 -3.644
0.006 -0.40400 7.07918 15.2560882568 2.6292776213   15.187  4.689  4.4188  3.558    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.73e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -6.952 -3.831 -3.873 -3.800
0.006 -0.40400 7.07918 15.4892044067 2.6293685941   15.415  4.722  4.4098  3.495    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.04e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.035 -3.967 -4.004 -3.946
0.006 -0.40400 7.07918 15.7015113831 2.6294487490   15.622  4.753  4.4005  3.433    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.112 -4.108 -4.140 -4.098
0.006 -0.40400 7.07918 15.9319734573 2.6295329834   15.846  4.788  4.3933  3.375    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.87e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.200 -4.180 -4.216 -4.155
0.006 -0.40400 7.07918 15.9461221695 2.6295380636   15.860  4.790  4.3929  3.372    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.92e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.205 -4.188 -4.224 -4.163
0.006 -0.40400 7.07918 16.0000000000 2.6295573144   15.912  4.801  4.3986  3.386    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.232 -4.249 -4.281 -4.241
0.006 -0.40400 7.07918 16.0608348846 2.6295788726   15.971  4.812  4.4046  3.400    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.260 -4.244 -4.277 -4.230
0.006 -0.40400 7.07918 16.0831756592 2.6295867424   15.992  4.821  4.4149  3.433    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.282 -4.206 -4.244 -4.181
0.006 -0.40400 7.07918 16.0920772552 2.6295898711   16.000  4.831  4.4254  3.464    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.308 -4.169 -4.213 -4.133
0.006 -0.40400 7.07918 16.0967864990 2.6295915247   16.005  4.845  4.4364  3.494    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.344 -4.125 -4.173 -4.083
0.006 -0.40400 7.07918 16.0992202759 2.6295923789   16.007  4.857  4.4448  3.516    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.372 -4.097 -4.146 -4.051
0.006 -0.40400 7.07918 16.0999832153 2.6295926466   16.008  4.860  4.4474  3.523    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.381 -4.089 -4.139 -4.042
0.006 -0.40400 7.07918 16.1027545929 2.6295936187   16.010  4.844  4.4360  3.494    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.341 -4.125 -4.172 -4.083
0.006 -0.40400 7.07918 16.1039943695 2.6295940535   16.012  4.841  4.4257  3.457    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.332 -4.193 -4.237 -4.156
0.006 -0.40400 7.07918 16.1048717499 2.6295943612   16.013  4.841  4.4161  3.418    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.332 -4.253 -4.292 -4.227
0.006 -0.40400 7.07918 16.1057872772 2.6295946821   16.013  4.843  4.4047  3.371    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.336 -4.327 -4.361 -4.314
0.006 -0.40400 7.07918 16.1065750122 2.6295949583   16.014  4.845  4.3936  3.324    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.343 -4.397 -4.428 -4.389
0.006 -0.40400 7.07918 16.1072368622 2.6295951903   16.015  4.847  4.3836  3.281    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-08      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.349 -4.470 -4.499 -4.464
0.006 -0.40400 7.07918 16.1079177856 2.6295954289   16.016  4.850  4.3727  3.235    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.34e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.355 -4.454 -4.484 -4.440
0.006 -0.40400 7.07918 16.1084632874 2.6295956201   16.016  4.852  4.3635  3.196    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.28e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.360 -4.511 -4.538 -4.500
0.006 -0.40400 7.07918 16.1090164185 2.6295958139   16.017  4.854  4.3536  3.155    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.68e-09      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.365 -4.571 -4.596 -4.565
0.006 -0.40400 7.07918 16.1095752716 2.6295960097   16.017  4.856  4.3431  3.111    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.369 -4.712 -4.735 -4.719
0.006 -0.40400 7.07918 16.1101455688 2.6295962095   16.018  4.858  4.3319  3.065    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.374 -4.774 -4.797 -4.777
0.006 -0.40400 7.07918 16.1105690002 2.6295963579   16.018  4.859  4.3232  3.029    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.377 -4.818 -4.841 -4.822
0.006 -0.40400 7.07918 16.1109981537 2.6295965082   16.018  4.860  4.3141  2.991    2  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-07      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 -7.380 -4.869 -4.889 -4.879
